Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,eager,1266200,samtools_flagstat_after_filter,80290405,88,85.3,4710400,6405885,574,1,0,4096,12365824,1073741824,4710400,7473167,7473167,401672466
local,eager,1266200,preseq,80290405,721,83.3,7725056,6405887,1935,1,0,4096,13537280,1073741824,7725056,6357263,6357263,401672466
local,eager,40517890,samtools_filter,2558365820,18209,139.4,10424320,831409157,182867371,4,0,183021568,468336640,8589934592,10424320,649499271,649499271,12853007928
local,eager,2532400,preseq,160406600,1590,94.2,7639040,12603195,3869,1,0,4096,13664256,1073741824,7639040,12554567,12554567,803341072
local,eager,2532400,samtools_flagstat_after_filter,160406600,195,88.9,4796416,12603193,575,1,0,4096,12365824,1073741824,4796416,13669311,13669311,803341072
local,eager,633200,damageprofiler,40164535,8413,94.7,190029824,39651885,152364,1,0,372736,7232831488,4294967296,190029824,682548840,682548840,200867866
local,eager,81035690,samtools_filter,4341560449,23243,228.4,10063872,1599290783,339677854,4,0,339931136,468336640,8589934592,10063872,1260618173,1260618173,25705994498
local,eager,40517890,samtools_flagstat_after_filter,2558365820,2469,94.6,4661248,182351918,578,1,0,4096,12365824,1073741824,4661248,182867178,182867178,12853007928
local,eager,40517890,preseq,2558365820,24249,97.5,7753728,182351920,81945,1,0,81920,13664256,1073741824,7753728,182303282,182303282,12853007928
local,eager,10129600,markduplicates,641176244,22156,135.5,1841225728,168470975,48746973,2,0,48865280,7702347776,4294967296,1845194752,49612824,49612824,3213283072
local,eager,316600,samtools_filter,20081217,298,75.7,9822208,7126075,2474849,4,0,2482176,467419136,8589934592,9822208,6426218,6426218,100428862
local,eager,81035690,samtools_flagstat_after_filter,4341560449,4184,94.9,4640768,339174665,578,1,0,4096,12365824,1073741824,4640768,339677661,339677661,25705994498
local,eager,20259000,markduplicates,1280928724,41214,127.6,2295529472,304772208,92234179,2,24576,93024256,7702347776,4294967296,2301005824,95607092,95607092,6426512054
local,eager,81035690,preseq,4341560449,43820,98.2,7708672,339174668,169879,1,4096,180224,13664256,1073741824,7708672,339126029,339126029,25705994498
local,eager,79200,samtools_filter,5020214,226,30.6,10412032,1857725,922132,4,0,925696,467419136,8589934592,10412032,1968646,1968646,25120602
local,eager,316600,samtools_flagstat_after_filter,20081217,23,104.3,3092480,1683416,573,1,0,4096,5619712,1073741824,3092480,2474659,2474659,100428862
local,eager,5064800,damageprofiler,321131462,20981,87.4,988110848,60615587,514990,1,5632000,1040384,7308152832,4294967296,988770304,703543303,703543303,1606644896
local,eager,1266200,markduplicates,80290405,7775,132.0,1353682944,42822195,7982506,2,1085440,8167424,7702347776,4294967296,1364480000,7473167,7473167,401672466
local,eager,316600,preseq,20081217,248,76.9,7614464,1683418,610,1,0,4096,13537280,1073741824,7614464,1634795,1634795,100428862
local,eager,79200,preseq,5020214,223,25.9,3108864,464318,312,1,737280,4096,6201344,1073741824,3108864,415687,415687,25120602
local,eager,79200,samtools_flagstat_after_filter,5020214,13,88.9,3084288,464301,570,1,0,4096,5619712,1073741824,3084288,921943,921943,25120602
local,eager,2532400,markduplicates,160406600,10649,122.8,1443856384,61265882,14030502,2,12660736,14270464,7702347776,4294967296,1443856384,13669311,13669311,803341072
local,eager,40517890,markduplicates,2558365820,82060,125.3,2797072384,559226033,171628794,2,182308864,172081152,7702347776,4294967296,2797072384,182867178,182867178,12853007928
local,eager,81035690,markduplicates,4341560449,136176,125.4,3359551488,1007009367,305748452,2,49152,306413568,7702347776,4294967296,3359555584,339677661,339677661,25705994498
local,eager,10129600,damageprofiler,641176244,26247,95.9,1601101824,83677214,914599,1,47403008,999424,7308152832,4294967296,1601830912,726469777,726469777,3213283072
local,eager,316600,markduplicates,20081217,4387,179.2,1306423296,28760597,3089763,2,1638400,3129344,7702347776,4294967296,1306423296,2474659,2474659,100428862
local,eager,79200,markduplicates,5020214,3669,187.4,1303470080,25123212,1556965,2,0,1593344,7497863168,4294967296,1303470080,921943,921943,25120602
local,eager,1266200,damageprofiler,80290405,10199,94.1,327102464,42709232,207237,1,0,270336,7228637184,4294967296,327102464,685705625,685705625,401672466
local,eager,2532400,damageprofiler,160406600,14323,93.1,666243072,48760349,311591,1,0,454656,7310348288,4294967296,666243072,691753604,691753604,803341072
local,eager,20259000,damageprofiler,1280928724,39609,95.8,1730531328,126503195,1684501,1,0,1904640,7223918592,4294967296,1730531328,769956702,769956702,6426512054
local,eager,316600,damageprofiler,20081217,8111,95.1,197701632,38094628,124547,1,0,188416,7230734336,4294967296,197701632,680812904,680812904,100428862
local,eager,79200,damageprofiler,5020214,4413,93.9,182550528,25909441,100582,1,0,163840,7310348288,4294967296,182550528,679280160,679280160,25120602
local,eager,40517890,damageprofiler,2558365820,67140,97.0,1957179392,206908469,3116438,1,0,3444736,7221420032,4294967296,1957179392,849350774,849350774,12853007928
local,eager,81035690,damageprofiler,4341560449,126672,97.1,2194325504,341046311,5609364,1,0,6369280,7306403840,4294967296,2194325504,983469374,983469374,25705994498
local,eager,633200,qualimap,40164535,8841,176.1,782737408,38556059,893061,2,11034624,1040384,7369592832,4294967296,782737408,682548840,682548840,200867866
local,eager,316600,qualimap,20081217,8291,181.4,816324608,36990610,888528,2,0,1032192,7369592832,4294967296,819515392,680812904,680812904,100428862
local,eager,2532400,qualimap,160406600,9892,183.0,1091231744,47672712,885263,2,0,1093632,7369592832,4294967296,1091231744,691753604,691753604,803341072
local,eager,5064800,qualimap,321131462,12448,186.9,668631040,59527948,870704,2,0,1052672,7369592832,4294967296,668631040,703543303,703543303,1606644896
local,eager,20259000,qualimap,1280928724,22831,192.4,913256448,126246853,867155,2,0,1064960,7369592832,4294967296,913256448,769956702,769956702,6426512054
local,eager,1266200,qualimap,80290405,10642,186.9,1067630592,41619548,874661,2,0,1032192,7369592832,4294967296,1067630592,685705625,685705625,401672466
local,eager,158400,qualimap,10047704,9270,181.8,958480384,36191939,863163,2,815104,1003520,7369592832,4294967296,958480384,679825522,679825522,50241970
local,eager,10129600,qualimap,641176244,15430,188.9,886632448,82589575,867317,2,0,1064960,7299944448,4294967296,886632448,726469777,726469777,3213283072
