Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,atacseq,73600,MERGED_LIB_BAM_REMOVE_ORPHAN,3653358,1938,58.9,22228992,22834738,9902280,6,19353600,9924608,33374208,16106127360,22228992,10116802,10116802,13791968
local,atacseq,9399126,MERGED_LIB_BAM_REMOVE_ORPHAN,466177547,89865,132.1,2551934976,2313009666,931032530,6,513650688,931295232,6109868032,16106127360,2732892160,958869052,958869052,1761479256
local,atacseq,37596126,MERGED_LIB_BAM_REMOVE_ORPHAN,1862380804,345433,141.2,5226094592,9419871290,4402068285,6,1956470784,4403048448,6312013824,16106127360,5602152448,3517830403,3517830403,7045849256
local,atacseq,4699600,MERGED_LIB_BIGWIG,233161053,33361,116.0,2012577792,740231978,352398969,6,234827776,260677632,2031980544,16106127360,2012577792,230794097,230794097,880745968
local,atacseq,4699600,MERGED_LIB_PLOTFINGERPRINT,233161053,42648,375.5,914468864,10661849521,4831709,8,81797120,815104,2266198016,16106127360,1079578624,230793299,230793299,880745968
local,atacseq,4699600,MERGED_LIB_MACS2,233161053,51715,119.8,92303360,973664465,520725157,6,8192000,181092352,428683264,16106127360,131756032,230794586,230794586,880745968
local,atacseq,4699600,MERGED_LIB_PICARD_METRICS,233161053,52524,82.5,1059815424,3422975871,807684,6,3210260480,884736,20291461120,16106127360,1072164864,3388401337,3388401337,880745968
local,atacseq,587600,MERGED_LIB_BIGWIG,29105620,13814,104.1,1463234560,77813422,31422897,6,32604160,21995520,2031980544,16106127360,2012921856,34039427,34039427,110119968
local,atacseq,587600,MERGED_LIB_PLOTFINGERPRINT,29105620,22208,366.7,905814016,4459543099,4531666,8,3547136,516096,2238394368,16106127360,1070866432,34038636,34038636,110119968
local,atacseq,587600,MERGED_LIB_MACS2,29105620,6207,129.8,65376256,129431729,64595019,6,0,22323200,399417344,16106127360,65376256,34039916,34039916,110119968
local,atacseq,587600,MERGED_LIB_PICARD_METRICS,29105620,15473,150.6,1054801920,3227054423,796466,6,61440,860160,19848966144,16106127360,1055342592,3191646674,3191646674,110119968
local,atacseq,2349800,MERGED_LIB_BIGWIG,116545329,22575,110.8,2006552576,338334792,145722043,6,117215232,101552128,2031980544,16106127360,2012827648,121664897,121664897,440371968
local,atacseq,2349800,MERGED_LIB_MACS2,116545329,25794,121.9,78868480,498294156,262528176,6,4096,91598848,412069888,16106127360,97161216,121665386,121665386,440371968
local,atacseq,2349800,MERGED_LIB_PLOTFINGERPRINT,116545329,29046,425.9,996397056,7774804731,4681409,8,4460544,667648,2272075776,16106127360,996397056,121664101,121664101,440371968
local,atacseq,2349800,MERGED_LIB_PICARD_METRICS,116545329,24560,134.3,889819136,3313761244,805027,6,0,884736,19849482240,16106127360,889888768,3279272139,3279272139,440371968
local,atacseq,293800,MERGED_LIB_PLOTFINGERPRINT,14554208,20141,323.1,1143582720,3092247306,4499246,8,18321408,483328,2225430528,16106127360,1143582720,18316728,18316728,55059168
